PDF-compliant scoring report (Way-2 approximation)
Rule: valid iff |VE-VT| <= |VT|*2^(-2r), VE!=0, u!=0, v!=0

=== r = 1 ===
No  u           v           VE                 VT                 Score   Exact?
 11  0x10000000  0xD11C0505              0.0312              0.0312    1.0000  Y
 12  0x10000000  0xD11C0101             -0.0312             -0.0312    1.0000  Y
 13  0x10000000  0x9DD40505             -0.0312             -0.0312    1.0000  Y
 14  0x10000000  0x9DD40101              0.0312              0.0312    1.0000  Y
 15  0x10000000  0x99900505             -0.0312             -0.0312    1.0000  Y
 16  0x10000000  0x99900101              0.0312              0.0312    1.0000  Y
 17  0x10000000  0x955C0D0D             -0.0312             -0.0312    1.0000  Y
 18  0x10000000  0x955C0909             -0.0312             -0.0312    1.0000  Y
 19  0x10000000  0x955C0505             -0.0312             -0.0312    1.0000  Y
 20  0x10000000  0x955C0101              0.0312              0.0312    1.0000  Y
 21  0x10000000  0x91180D0D              0.0312              0.0312    1.0000  Y
 22  0x10000000  0x91180909              0.0312              0.0312    1.0000  Y
 23  0x10000000  0x91180505              0.0312              0.0312    1.0000  Y
 24  0x10000000  0x91180101             -0.0312             -0.0312    1.0000  Y
 25  0x10000000  0x5DD80D0D             -0.0312             -0.0312    1.0000  Y
 26  0x10000000  0x5DD80909             -0.0312             -0.0312    1.0000  Y
 27  0x10000000  0x5DD80505             -0.0312             -0.0312    1.0000  Y
 28  0x10000000  0x5DD80101              0.0312              0.0312    1.0000  Y
 29  0x10000000  0x599C0D0D             -0.0312             -0.0312    1.0000  Y
 30  0x10000000  0x599C0909             -0.0312             -0.0312    1.0000  Y
 31  0x10000000  0x599C0505             -0.0312             -0.0312    1.0000  Y
 32  0x10000000  0x599C0101              0.0312              0.0312    1.0000  Y
 33  0x10000000  0x55500D0D             -0.0312             -0.0312    1.0000  Y
 34  0x10000000  0x55500909             -0.0312             -0.0312    1.0000  Y
 35  0x10000000  0x51140D0D              0.0312              0.0312    1.0000  Y
 36  0x10000000  0x51140909              0.0312              0.0312    1.0000  Y
 37  0x10000000  0x1DDC0D0D              0.0312              0.0312    1.0000  Y
 38  0x10000000  0x1DDC0909              0.0312              0.0312    1.0000  Y
 39  0x10000000  0x1DDC0505              0.0312              0.0312    1.0000  Y
 40  0x10000000  0x1DDC0101             -0.0312             -0.0312    1.0000  Y
 41  0x10000000  0x19980D0D              0.0312              0.0312    1.0000  Y
 42  0x10000000  0x19980909              0.0312              0.0312    1.0000  Y
 43  0x10000000  0x19980505              0.0312              0.0312    1.0000  Y
 44  0x10000000  0x19980101             -0.0312             -0.0312    1.0000  Y
 45  0x10000000  0x15540D0D              0.0312              0.0312    1.0000  Y
 46  0x10000000  0x15540909              0.0312              0.0312    1.0000  Y
 47  0x10000000  0x11100D0D             -0.0312             -0.0312    1.0000  Y
 48  0x10000000  0x11100909             -0.0312             -0.0312    1.0000  Y
 49  0x10000000  0xDDD00D0D             -0.0469             -0.0469    1.5850  Y
 50  0x10000000  0xD9940909             -0.0469             -0.0469    1.5850  Y
 51  0x10000000  0x9DD40909             -0.0469             -0.0469    1.5850  Y
 52  0x10000000  0x99900D0D             -0.0469             -0.0469    1.5850  Y
 53  0x10000000  0xFFF00808              0.0312              0.0312    1.0000  Y
 54  0x10000000  0xF8870F0F              0.0312              0.0312    1.0000  Y
 55  0x10000000  0xF8870808             -0.0312             -0.0312    1.0000  Y
 56  0x10000000  0x8FF70F0F              0.0312              0.0312    1.0000  Y
 57  0x10000000  0x8FF70808             -0.0312             -0.0312    1.0000  Y
 58  0x10000000  0x88800F0F             -0.0312             -0.0312    1.0000  Y
 59  0x10000000  0xBBB00B0B             -0.0312             -0.0312    1.0000  Y
 60  0x10000000  0xBBB00A0A             -0.0312             -0.0312    1.0000  Y
 61  0x10000000  0xBBB00303              0.0312              0.0312    1.0000  Y
 62  0x10000000  0xBBB00202             -0.0312             -0.0312    1.0000  Y
 63  0x10000000  0xBAA10B0B             -0.0312             -0.0312    1.0000  Y
 64  0x10000000  0xBAA10A0A             -0.0312             -0.0312    1.0000  Y
 65  0x10000000  0xBAA10303              0.0312              0.0312    1.0000  Y
 66  0x10000000  0xBAA10202             -0.0312             -0.0312    1.0000  Y
 67  0x10000000  0xB3380B0B              0.0312              0.0312    1.0000  Y
 68  0x10000000  0xB3380A0A              0.0312              0.0312    1.0000  Y
 69  0x10000000  0xB3380303             -0.0312             -0.0312    1.0000  Y
 70  0x10000000  0xB3380202              0.0312              0.0312    1.0000  Y
 71  0x10000000  0xB2290B0B             -0.0312             -0.0312    1.0000  Y
 72  0x10000000  0xB2290A0A             -0.0312             -0.0312    1.0000  Y
 73  0x10000000  0xB2290303              0.0312              0.0312    1.0000  Y
 74  0x10000000  0xB2290202             -0.0312             -0.0312    1.0000  Y
 75  0x10000000  0xABB10B0B             -0.0312             -0.0312    1.0000  Y
 76  0x10000000  0xABB10A0A             -0.0312             -0.0312    1.0000  Y
 77  0x10000000  0xABB10303              0.0312              0.0312    1.0000  Y
 78  0x10000000  0xABB10202             -0.0312             -0.0312    1.0000  Y
 79  0x10000000  0xAAA00B0B             -0.0312             -0.0312    1.0000  Y
 80  0x10000000  0xAAA00303              0.0312              0.0312    1.0000  Y
 81  0x10000000  0xA3390B0B              0.0312              0.0312    1.0000  Y
 82  0x10000000  0xA3390A0A              0.0312              0.0312    1.0000  Y
 83  0x10000000  0xA3390303             -0.0312             -0.0312    1.0000  Y
 84  0x10000000  0xA3390202              0.0312              0.0312    1.0000  Y
 85  0x10000000  0xA2280B0B             -0.0312             -0.0312    1.0000  Y
 86  0x10000000  0xA2280303              0.0312              0.0312    1.0000  Y
 87  0x10000000  0x3BB80B0B              0.0312              0.0312    1.0000  Y
 88  0x10000000  0x3BB80A0A              0.0312              0.0312    1.0000  Y
 89  0x10000000  0x3BB80303             -0.0312             -0.0312    1.0000  Y
 90  0x10000000  0x3BB80202              0.0312              0.0312    1.0000  Y
 91  0x10000000  0x3AA90B0B              0.0312              0.0312    1.0000  Y
 92  0x10000000  0x3AA90A0A              0.0312              0.0312    1.0000  Y
 93  0x10000000  0x3AA90303             -0.0312             -0.0312    1.0000  Y
 94  0x10000000  0x3AA90202              0.0312              0.0312    1.0000  Y
 95  0x10000000  0x33300B0B             -0.0312             -0.0312    1.0000  Y
 96  0x10000000  0x33300A0A             -0.0312             -0.0312    1.0000  Y
 97  0x10000000  0x32210B0B              0.0312              0.0312    1.0000  Y
 98  0x10000000  0x32210A0A              0.0312              0.0312    1.0000  Y
 99  0x10000000  0x2BB90B0B             -0.0312             -0.0312    1.0000  Y
100  0x10000000  0x2BB90A0A             -0.0312             -0.0312    1.0000  Y
101  0x10000000  0x2BB90303              0.0312              0.0312    1.0000  Y
102  0x10000000  0x2BB90202             -0.0312             -0.0312    1.0000  Y
103  0x10000000  0x2AA80B0B             -0.0312             -0.0312    1.0000  Y
104  0x10000000  0x2AA80303              0.0312              0.0312    1.0000  Y
105  0x10000000  0x23310B0B              0.0312              0.0312    1.0000  Y
106  0x10000000  0x23310A0A              0.0312              0.0312    1.0000  Y
107  0x10000000  0x22200B0B             -0.0312             -0.0312    1.0000  Y
108  0x10000000  0x33300202             -0.0547             -0.0547    1.8074  Y
109  0x10000000  0x32210303             -0.0547             -0.0547    1.8074  Y
110  0x10000000  0x32210202              0.0195              0.0195    0.3219  Y
111  0x10000000  0x23310303             -0.0547             -0.0547    1.8074  Y
112  0x10000000  0x23310202              0.0195              0.0195    0.3219  Y
113  0x10000000  0x22200303              0.0195              0.0195    0.3219  Y
114  0x10000000  0xC33F0303             -0.0312             -0.0312    1.0000  Y
115  0x10000000  0x877F0707              0.0391              0.0391    1.3219  Y
116  0x10000000  0x877F0202             -0.0234             -0.0234    0.5850  Y
117  0x10000000  0x866E0606              0.0234              0.0234    0.5850  Y
118  0x10000000  0x822A0707             -0.0234             -0.0234    0.5850  Y
119  0x10000000  0x822A0202              0.0234              0.0234    0.5850  Y
120  0x10000000  0x788F0707              0.0391              0.0391    1.3219  Y
121  0x10000000  0x788F0202             -0.0234             -0.0234    0.5850  Y
122  0x10000000  0x77700808              0.0391              0.0391    1.3219  Y
123  0x10000000  0x72250808             -0.0234             -0.0234    0.5850  Y
124  0x10000000  0x688E0606              0.0234              0.0234    0.5850  Y
125  0x10000000  0x66600808              0.0234              0.0234    0.5850  Y
126  0x10000000  0x3CCF0303             -0.0312             -0.0312    1.0000  Y
127  0x10000000  0x33300C0C             -0.0312             -0.0312    1.0000  Y
128  0x10000000  0x288A0707             -0.0234             -0.0234    0.5850  Y
129  0x10000000  0x288A0202              0.0234              0.0234    0.5850  Y
130  0x10000000  0x22200808              0.0234              0.0234    0.5850  Y
131  0x10000000  0x27750808             -0.0234             -0.0234    0.5850  Y
132  0x10000000  0xCCC00303             -0.0312             -0.0312    1.0000  Y
133  0x10000000  0xCCC00202             -0.0312             -0.0312    1.0000  Y
134  0x10000000  0xC33F0C0C             -0.0312             -0.0312    1.0000  Y
135  0x10000000  0xC22E0C0C             -0.0312             -0.0312    1.0000  Y
136  0x10000000  0x3CCF0C0C             -0.0312             -0.0312    1.0000  Y
137  0x10000000  0x2CCE0C0C             -0.0312             -0.0312    1.0000  Y
138  0x10000000  0xCCC00C0C             -0.0312             -0.0312    1.0000  Y
139  0x10000000  0xC8840C0C              0.0312              0.0312    1.0000  Y
140  0x10000000  0x8CC40C0C              0.0312              0.0312    1.0000  Y
141  0x10000000  0x88800808              0.0938              0.0938    2.5850  Y
142  0x10000000  0xFFF00A0A             -0.0312             -0.0312    1.0000  Y
143  0x10000000  0xFFF00707              0.0312              0.0312    1.0000  Y
144  0x10000000  0xFFF00202              0.0469              0.0469    1.5850  Y
145  0x10000000  0xFAA50F0F             -0.0312             -0.0312    1.0000  Y
146  0x10000000  0xFAA50A0A              0.0312              0.0312    1.0000  Y
147  0x10000000  0xFAA50707             -0.0312             -0.0312    1.0000  Y
148  0x10000000  0xFAA50202             -0.0312             -0.0312    1.0000  Y
149  0x10000000  0xF7780F0F              0.0312              0.0312    1.0000  Y
150  0x10000000  0xF7780A0A             -0.0312             -0.0312    1.0000  Y
151  0x10000000  0xF7780707              0.0312              0.0312    1.0000  Y
152  0x10000000  0xF7780202              0.0312              0.0312    1.0000  Y
153  0x10000000  0xF22D0F0F              0.0469              0.0469    1.5850  Y
154  0x10000000  0xF22D0A0A             -0.0312             -0.0312    1.0000  Y
155  0x10000000  0xF22D0707              0.0312              0.0312    1.0000  Y
156  0x10000000  0xF22D0202              0.0234              0.0234    0.5850  Y
157  0x10000000  0xAFF50F0F             -0.0312             -0.0312    1.0000  Y
158  0x10000000  0xAFF50A0A              0.0312              0.0312    1.0000  Y
159  0x10000000  0xAFF50707             -0.0312             -0.0312    1.0000  Y
160  0x10000000  0xAFF50202             -0.0312             -0.0312    1.0000  Y
161  0x10000000  0xAAA00F0F              0.0312              0.0312    1.0000  Y
162  0x10000000  0xAAA00A0A             -0.0625             -0.0625    2.0000  Y
163  0x10000000  0xAAA00707              0.0312              0.0312    1.0000  Y
164  0x10000000  0xA77D0F0F             -0.0312             -0.0312    1.0000  Y
165  0x10000000  0xA77D0A0A              0.0312              0.0312    1.0000  Y
166  0x10000000  0xA77D0707             -0.0312             -0.0312    1.0000  Y
167  0x10000000  0xA77D0202             -0.0312             -0.0312    1.0000  Y
168  0x10000000  0xA2280F0F             -0.0312             -0.0312    1.0000  Y
169  0x10000000  0xA2280707             -0.0312             -0.0312    1.0000  Y
