PDF-compliant scoring report
Rule: valid iff VE in [VT-|VT|*2^(-2r), VT+|VT|*2^(-2r)], VE!=0, u!=0, v!=0
This solver computes VE and VT by exact sparse correlation composition, so VE = VT.

=== r = 1 ===
No  u           v           VE                 VT                 Score
621  0x00000400  0x01011110      0.140625000000      0.140625000000    1.1699
622  0x00000400  0x01015550      0.140625000000      0.140625000000    1.1699
623  0x00000400  0x05051554      0.140625000000      0.140625000000    1.1699
624  0x00000400  0x05055114      0.140625000000      0.140625000000    1.1699
625  0x00000600  0x09099990      0.140625000000      0.140625000000    1.1699
626  0x00000600  0x0909DDD0      0.140625000000      0.140625000000    1.1699
627  0x00000600  0x0D0D9DD4      0.140625000000      0.140625000000    1.1699
628  0x00000600  0x0D0DD994      0.140625000000      0.140625000000    1.1699
629  0x04000000  0x11100101      0.140625000000      0.140625000000    1.1699
630  0x04000000  0x15540505      0.140625000000      0.140625000000    1.1699
631  0x04000000  0x51140505      0.140625000000      0.140625000000    1.1699
632  0x04000000  0x55500101      0.140625000000      0.140625000000    1.1699
633  0x06000000  0x99900909      0.140625000000      0.140625000000    1.1699
634  0x06000000  0x9DD40D0D      0.140625000000      0.140625000000    1.1699
635  0x06000000  0xD9940D0D      0.140625000000      0.140625000000    1.1699
636  0x06000000  0xDDD00909      0.140625000000      0.140625000000    1.1699
637  0x00000001  0x01005005     -0.125000000000     -0.125000000000    1.0000
638  0x00000001  0x02002002     -0.125000000000     -0.125000000000    1.0000
639  0x00000001  0x03004004     -0.125000000000     -0.125000000000    1.0000
640  0x00000001  0x04003003     -0.125000000000     -0.125000000000    1.0000
641  0x00000001  0x0400B00B     -0.125000000000     -0.125000000000    1.0000
642  0x00000001  0x05001001     -0.125000000000     -0.125000000000    1.0000
643  0x00000001  0x06006006     -0.125000000000     -0.125000000000    1.0000
644  0x00000001  0x08008008     -0.125000000000     -0.125000000000    1.0000
645  0x00000001  0x0800C00C      0.125000000000      0.125000000000    1.0000
646  0x00000001  0x0900D00D      0.125000000000      0.125000000000    1.0000
647  0x00000001  0x0A00A00A     -0.125000000000     -0.125000000000    1.0000
648  0x00000001  0x0A00C00C      0.125000000000      0.125000000000    1.0000
649  0x00000001  0x0B004004     -0.125000000000     -0.125000000000    1.0000
650  0x00000001  0x0B00C00C     -0.125000000000     -0.125000000000    1.0000
651  0x00000001  0x0C008008      0.125000000000      0.125000000000    1.0000
652  0x00000001  0x0C00A00A      0.125000000000      0.125000000000    1.0000
653  0x00000001  0x0C00B00B     -0.125000000000     -0.125000000000    1.0000
654  0x00000001  0x0C00C00C     -0.125000000000     -0.125000000000    1.0000
655  0x00000001  0x0D009009      0.125000000000      0.125000000000    1.0000
656  0x00000002  0x01008008     -0.125000000000     -0.125000000000    1.0000
657  0x00000002  0x02008008      0.125000000000      0.125000000000    1.0000
658  0x00000002  0x0200F00F      0.125000000000      0.125000000000    1.0000
659  0x00000002  0x0300C00C      0.125000000000      0.125000000000    1.0000
660  0x00000002  0x05008008     -0.125000000000     -0.125000000000    1.0000
661  0x00000002  0x06008008     -0.125000000000     -0.125000000000    1.0000
662  0x00000002  0x0600C00C     -0.125000000000     -0.125000000000    1.0000
663  0x00000002  0x08001001     -0.125000000000     -0.125000000000    1.0000
664  0x00000002  0x08002002      0.125000000000      0.125000000000    1.0000
665  0x00000002  0x08005005     -0.125000000000     -0.125000000000    1.0000
666  0x00000002  0x08006006     -0.125000000000     -0.125000000000    1.0000
667  0x00000002  0x08009009     -0.125000000000     -0.125000000000    1.0000
668  0x00000002  0x0800A00A     -0.125000000000     -0.125000000000    1.0000
669  0x00000002  0x0800D00D      0.125000000000      0.125000000000    1.0000
670  0x00000002  0x0800E00E     -0.125000000000     -0.125000000000    1.0000
671  0x00000002  0x09008008     -0.125000000000     -0.125000000000    1.0000
672  0x00000002  0x0A008008     -0.125000000000     -0.125000000000    1.0000
673  0x00000002  0x0A00F00F     -0.125000000000     -0.125000000000    1.0000
674  0x00000002  0x0B00C00C      0.125000000000      0.125000000000    1.0000
675  0x00000002  0x0C003003      0.125000000000      0.125000000000    1.0000
676  0x00000002  0x0C006006     -0.125000000000     -0.125000000000    1.0000
677  0x00000002  0x0C00B00B      0.125000000000      0.125000000000    1.0000
678  0x00000002  0x0C00E00E      0.125000000000      0.125000000000    1.0000
679  0x00000002  0x0D008008      0.125000000000      0.125000000000    1.0000
680  0x00000002  0x0E008008     -0.125000000000     -0.125000000000    1.0000
681  0x00000002  0x0E00C00C      0.125000000000      0.125000000000    1.0000
682  0x00000002  0x0F002002      0.125000000000      0.125000000000    1.0000
683  0x00000002  0x0F00A00A     -0.125000000000     -0.125000000000    1.0000
684  0x00000003  0x01001001      0.125000000000      0.125000000000    1.0000
685  0x00000003  0x01005005     -0.125000000000     -0.125000000000    1.0000
686  0x00000003  0x0200C00C      0.125000000000      0.125000000000    1.0000
687  0x00000003  0x03003003      0.125000000000      0.125000000000    1.0000
688  0x00000003  0x0300B00B      0.125000000000      0.125000000000    1.0000
689  0x00000003  0x0300C00C      0.125000000000      0.125000000000    1.0000
690  0x00000003  0x05001001     -0.125000000000     -0.125000000000    1.0000
691  0x00000003  0x05005005      0.125000000000      0.125000000000    1.0000
692  0x00000003  0x08008008     -0.125000000000     -0.125000000000    1.0000
693  0x00000003  0x0800C00C     -0.125000000000     -0.125000000000    1.0000
694  0x00000003  0x09009009      0.125000000000      0.125000000000    1.0000
695  0x00000003  0x0900D00D      0.125000000000      0.125000000000    1.0000
696  0x00000003  0x0B003003      0.125000000000      0.125000000000    1.0000
697  0x00000003  0x0C002002      0.125000000000      0.125000000000    1.0000
698  0x00000003  0x0C003003      0.125000000000      0.125000000000    1.0000
699  0x00000003  0x0C008008     -0.125000000000     -0.125000000000    1.0000
700  0x00000003  0x0C00C00C      0.125000000000      0.125000000000    1.0000
701  0x00000003  0x0D009009      0.125000000000      0.125000000000    1.0000
702  0x00000003  0x0D00D00D      0.125000000000      0.125000000000    1.0000
703  0x00000004  0x0100D00D     -0.125000000000     -0.125000000000    1.0000
704  0x00000004  0x04004004     -0.125000000000     -0.125000000000    1.0000
705  0x00000004  0x0400E00E      0.125000000000      0.125000000000    1.0000
706  0x00000004  0x05009009      0.125000000000      0.125000000000    1.0000
707  0x00000004  0x09005005      0.125000000000      0.125000000000    1.0000
708  0x00000004  0x09009009      0.125000000000      0.125000000000    1.0000
709  0x00000004  0x0B00B00B      0.125000000000      0.125000000000    1.0000
710  0x00000004  0x0B00C00C      0.125000000000      0.125000000000    1.0000
711  0x00000004  0x0C00B00B      0.125000000000      0.125000000000    1.0000
712  0x00000004  0x0C00C00C      0.125000000000      0.125000000000    1.0000
713  0x00000004  0x0D001001     -0.125000000000     -0.125000000000    1.0000
714  0x00000004  0x0D00D00D      0.125000000000      0.125000000000    1.0000
715  0x00000004  0x0E004004      0.125000000000      0.125000000000    1.0000
716  0x00000005  0x01003003      0.125000000000      0.125000000000    1.0000
717  0x00000005  0x02003003      0.125000000000      0.125000000000    1.0000
718  0x00000005  0x03001001      0.125000000000      0.125000000000    1.0000
719  0x00000005  0x03002002      0.125000000000      0.125000000000    1.0000
720  0x00000005  0x04004004     -0.125000000000     -0.125000000000    1.0000
721  0x00000005  0x04007007      0.125000000000      0.125000000000    1.0000
722  0x00000005  0x0400F00F     -0.125000000000     -0.125000000000    1.0000
723  0x00000005  0x05006006     -0.125000000000     -0.125000000000    1.0000
724  0x00000005  0x05007007     -0.125000000000     -0.125000000000    1.0000
725  0x00000005  0x0500B00B     -0.125000000000     -0.125000000000    1.0000
726  0x00000005  0x0500F00F      0.125000000000      0.125000000000    1.0000
727  0x00000005  0x06005005     -0.125000000000     -0.125000000000    1.0000
728  0x00000005  0x07004004      0.125000000000      0.125000000000    1.0000
729  0x00000005  0x07005005     -0.125000000000     -0.125000000000    1.0000
730  0x00000005  0x08008008     -0.125000000000     -0.125000000000    1.0000
731  0x00000005  0x0800C00C      0.125000000000      0.125000000000    1.0000
732  0x00000005  0x09009009     -0.125000000000     -0.125000000000    1.0000
733  0x00000005  0x0900E00E     -0.125000000000     -0.125000000000    1.0000
734  0x00000005  0x0A00B00B     -0.125000000000     -0.125000000000    1.0000
735  0x00000005  0x0B005005     -0.125000000000     -0.125000000000    1.0000
736  0x00000005  0x0B00A00A     -0.125000000000     -0.125000000000    1.0000
737  0x00000005  0x0C008008      0.125000000000      0.125000000000    1.0000
738  0x00000005  0x0D00D00D     -0.125000000000     -0.125000000000    1.0000
739  0x00000005  0x0E009009     -0.125000000000     -0.125000000000    1.0000
740  0x00000005  0x0F004004     -0.125000000000     -0.125000000000    1.0000
741  0x00000005  0x0F005005      0.125000000000      0.125000000000    1.0000
742  0x00000006  0x01001001     -0.125000000000     -0.125000000000    1.0000
743  0x00000006  0x0100D00D      0.125000000000      0.125000000000    1.0000
744  0x00000006  0x0300C00C      0.125000000000      0.125000000000    1.0000
745  0x00000006  0x04004004     -0.125000000000     -0.125000000000    1.0000
746  0x00000006  0x0400E00E      0.125000000000      0.125000000000    1.0000
747  0x00000006  0x05005005     -0.125000000000     -0.125000000000    1.0000
748  0x00000006  0x05009009     -0.125000000000     -0.125000000000    1.0000
749  0x00000006  0x09005005     -0.125000000000     -0.125000000000    1.0000
750  0x00000006  0x0C003003      0.125000000000      0.125000000000    1.0000
751  0x00000006  0x0C00C00C      0.125000000000      0.125000000000    1.0000
752  0x00000006  0x0D001001      0.125000000000      0.125000000000    1.0000
753  0x00000006  0x0E004004      0.125000000000      0.125000000000    1.0000
754  0x00000006  0x0E00E00E     -0.125000000000     -0.125000000000    1.0000
755  0x00000007  0x01004004     -0.125000000000     -0.125000000000    1.0000
756  0x00000007  0x01009009      0.125000000000      0.125000000000    1.0000
757  0x00000007  0x02003003      0.125000000000      0.125000000000    1.0000
758  0x00000007  0x03002002      0.125000000000      0.125000000000    1.0000
759  0x00000007  0x03006006      0.125000000000      0.125000000000    1.0000
760  0x00000007  0x04001001     -0.125000000000     -0.125000000000    1.0000
761  0x00000007  0x04004004      0.125000000000      0.125000000000    1.0000
762  0x00000007  0x04005005      0.125000000000      0.125000000000    1.0000
763  0x00000007  0x04009009     -0.125000000000     -0.125000000000    1.0000
764  0x00000007  0x0400D00D     -0.125000000000     -0.125000000000    1.0000
765  0x00000007  0x05004004      0.125000000000      0.125000000000    1.0000
766  0x00000007  0x0500D00D     -0.125000000000     -0.125000000000    1.0000
767  0x00000007  0x06003003      0.125000000000      0.125000000000    1.0000
768  0x00000007  0x07007007      0.125000000000      0.125000000000    1.0000
769  0x00000007  0x0700B00B     -0.125000000000     -0.125000000000    1.0000
770  0x00000007  0x08008008      0.125000000000      0.125000000000    1.0000
771  0x00000007  0x0800C00C      0.125000000000      0.125000000000    1.0000
772  0x00000007  0x09001001      0.125000000000      0.125000000000    1.0000
773  0x00000007  0x09004004     -0.125000000000     -0.125000000000    1.0000
774  0x00000007  0x09009009      0.125000000000      0.125000000000    1.0000
775  0x00000007  0x0A00B00B     -0.125000000000     -0.125000000000    1.0000
776  0x00000007  0x0B007007     -0.125000000000     -0.125000000000    1.0000
777  0x00000007  0x0B00A00A     -0.125000000000     -0.125000000000    1.0000
778  0x00000007  0x0C008008      0.125000000000      0.125000000000    1.0000
779  0x00000007  0x0D004004     -0.125000000000     -0.125000000000    1.0000
780  0x00000007  0x0D005005     -0.125000000000     -0.125000000000    1.0000
781  0x00000007  0x0D00D00D      0.125000000000      0.125000000000    1.0000
782  0x00000007  0x0E00F00F     -0.125000000000     -0.125000000000    1.0000
783  0x00000007  0x0F00E00E     -0.125000000000     -0.125000000000    1.0000
784  0x00000007  0x0F00F00F      0.125000000000      0.125000000000    1.0000
785  0x00000008  0x02002002      0.125000000000      0.125000000000    1.0000
786  0x00000008  0x0300C00C     -0.125000000000     -0.125000000000    1.0000
787  0x00000008  0x04004004      0.125000000000      0.125000000000    1.0000
788  0x00000008  0x04006006      0.125000000000      0.125000000000    1.0000
789  0x00000008  0x06004004      0.125000000000      0.125000000000    1.0000
790  0x00000008  0x06006006      0.125000000000      0.125000000000    1.0000
791  0x00000008  0x0600C00C      0.125000000000      0.125000000000    1.0000
792  0x00000008  0x0700F00F      0.125000000000      0.125000000000    1.0000
793  0x00000008  0x08008008      0.125000000000      0.125000000000    1.0000
794  0x00000008  0x0800F00F      0.125000000000      0.125000000000    1.0000
795  0x00000008  0x0900D00D      0.125000000000      0.125000000000    1.0000
796  0x00000008  0x0A00A00A      0.125000000000      0.125000000000    1.0000
797  0x00000008  0x0B00C00C     -0.125000000000     -0.125000000000    1.0000
798  0x00000008  0x0C003003     -0.125000000000     -0.125000000000    1.0000
799  0x00000008  0x0C006006      0.125000000000      0.125000000000    1.0000
800  0x00000008  0x0C00B00B     -0.125000000000     -0.125000000000    1.0000
801  0x00000008  0x0C00E00E     -0.125000000000     -0.125000000000    1.0000
802  0x00000008  0x0D009009      0.125000000000      0.125000000000    1.0000
803  0x00000008  0x0E00C00C     -0.125000000000     -0.125000000000    1.0000
804  0x00000008  0x0F007007      0.125000000000      0.125000000000    1.0000
805  0x00000008  0x0F008008      0.125000000000      0.125000000000    1.0000
806  0x00000008  0x0F00F00F      0.125000000000      0.125000000000    1.0000
807  0x00000009  0x01004004     -0.125000000000     -0.125000000000    1.0000
808  0x00000009  0x01005005     -0.125000000000     -0.125000000000    1.0000
809  0x00000009  0x01006006      0.125000000000      0.125000000000    1.0000
810  0x00000009  0x0100D00D     -0.125000000000     -0.125000000000    1.0000
811  0x00000009  0x02003003     -0.125000000000     -0.125000000000    1.0000
812  0x00000009  0x0200B00B      0.125000000000      0.125000000000    1.0000
813  0x00000009  0x03002002     -0.125000000000     -0.125000000000    1.0000
814  0x00000009  0x0300A00A     -0.125000000000     -0.125000000000    1.0000
815  0x00000009  0x04001001     -0.125000000000     -0.125000000000    1.0000
816  0x00000009  0x04004004     -0.125000000000     -0.125000000000    1.0000
817  0x00000009  0x04005005      0.125000000000      0.125000000000    1.0000
818  0x00000009  0x04007007      0.125000000000      0.125000000000    1.0000
819  0x00000009  0x04009009     -0.125000000000     -0.125000000000    1.0000
820  0x00000009  0x0400D00D     -0.125000000000     -0.125000000000    1.0000
821  0x00000009  0x0400F00F     -0.125000000000     -0.125000000000    1.0000
822  0x00000009  0x05001001     -0.125000000000     -0.125000000000    1.0000
823  0x00000009  0x05004004      0.125000000000      0.125000000000    1.0000
824  0x00000009  0x05009009      0.125000000000      0.125000000000    1.0000
825  0x00000009  0x06001001      0.125000000000      0.125000000000    1.0000
826  0x00000009  0x06009009      0.125000000000      0.125000000000    1.0000
827  0x00000009  0x07004004      0.125000000000      0.125000000000    1.0000
828  0x00000009  0x09004004     -0.125000000000     -0.125000000000    1.0000
829  0x00000009  0x09005005      0.125000000000      0.125000000000    1.0000
830  0x00000009  0x09006006      0.125000000000      0.125000000000    1.0000
831  0x00000009  0x0900D00D      0.125000000000      0.125000000000    1.0000
832  0x00000009  0x0A003003     -0.125000000000     -0.125000000000    1.0000
833  0x00000009  0x0A00B00B      0.125000000000      0.125000000000    1.0000
834  0x00000009  0x0B002002      0.125000000000      0.125000000000    1.0000
835  0x00000009  0x0B00A00A      0.125000000000      0.125000000000    1.0000
836  0x00000009  0x0C00C00C     -0.125000000000     -0.125000000000    1.0000
837  0x00000009  0x0D001001     -0.125000000000     -0.125000000000    1.0000
838  0x00000009  0x0D004004     -0.125000000000     -0.125000000000    1.0000
839  0x00000009  0x0D009009      0.125000000000      0.125000000000    1.0000
840  0x00000009  0x0F004004     -0.125000000000     -0.125000000000    1.0000
841  0x0000000A  0x0200A00A      0.125000000000      0.125000000000    1.0000
842  0x0000000A  0x04004004      0.125000000000      0.125000000000    1.0000
843  0x0000000A  0x04006006      0.125000000000      0.125000000000    1.0000
844  0x0000000A  0x06004004      0.125000000000      0.125000000000    1.0000
845  0x0000000A  0x08008008     -0.125000000000     -0.125000000000    1.0000
846  0x0000000A  0x0800F00F     -0.125000000000     -0.125000000000    1.0000
847  0x0000000A  0x0900D00D      0.125000000000      0.125000000000    1.0000
848  0x0000000A  0x0A002002      0.125000000000      0.125000000000    1.0000
849  0x0000000A  0x0D009009      0.125000000000      0.125000000000    1.0000
850  0x0000000A  0x0F008008     -0.125000000000     -0.125000000000    1.0000
851  0x0000000B  0x01005005     -0.125000000000     -0.125000000000    1.0000
852  0x0000000B  0x0200B00B      0.125000000000      0.125000000000    1.0000
853  0x0000000B  0x0200C00C     -0.125000000000     -0.125000000000    1.0000
854  0x0000000B  0x03003003      0.125000000000      0.125000000000    1.0000
855  0x0000000B  0x03008008     -0.125000000000     -0.125000000000    1.0000
856  0x0000000B  0x0300A00A     -0.125000000000     -0.125000000000    1.0000
857  0x0000000B  0x04004004      0.125000000000      0.125000000000    1.0000
858  0x0000000B  0x05001001     -0.125000000000     -0.125000000000    1.0000
859  0x0000000B  0x06008008      0.125000000000      0.125000000000    1.0000
860  0x0000000B  0x0600F00F      0.125000000000      0.125000000000    1.0000
861  0x0000000B  0x0700C00C      0.125000000000      0.125000000000    1.0000
862  0x0000000B  0x0700E00E     -0.125000000000     -0.125000000000    1.0000
863  0x0000000B  0x08003003     -0.125000000000     -0.125000000000    1.0000
864  0x0000000B  0x08006006      0.125000000000      0.125000000000    1.0000
865  0x0000000B  0x0800B00B     -0.125000000000     -0.125000000000    1.0000
866  0x0000000B  0x0800E00E     -0.125000000000     -0.125000000000    1.0000
867  0x0000000B  0x0900D00D      0.125000000000      0.125000000000    1.0000
868  0x0000000B  0x0A003003     -0.125000000000     -0.125000000000    1.0000
869  0x0000000B  0x0A00C00C      0.125000000000      0.125000000000    1.0000
870  0x0000000B  0x0B002002      0.125000000000      0.125000000000    1.0000
871  0x0000000B  0x0B008008     -0.125000000000     -0.125000000000    1.0000
872  0x0000000B  0x0B00B00B      0.125000000000      0.125000000000    1.0000
873  0x0000000B  0x0C002002     -0.125000000000     -0.125000000000    1.0000
874  0x0000000B  0x0C007007      0.125000000000      0.125000000000    1.0000
875  0x0000000B  0x0C00A00A      0.125000000000      0.125000000000    1.0000
876  0x0000000B  0x0C00C00C      0.125000000000      0.125000000000    1.0000
877  0x0000000B  0x0C00F00F      0.125000000000      0.125000000000    1.0000
878  0x0000000B  0x0D009009      0.125000000000      0.125000000000    1.0000
879  0x0000000B  0x0E007007     -0.125000000000     -0.125000000000    1.0000
880  0x0000000B  0x0E008008     -0.125000000000     -0.125000000000    1.0000
881  0x0000000B  0x0F006006      0.125000000000      0.125000000000    1.0000
882  0x0000000B  0x0F00C00C      0.125000000000      0.125000000000    1.0000
883  0x0000000C  0x0200B00B      0.125000000000      0.125000000000    1.0000
884  0x0000000C  0x0200F00F     -0.125000000000     -0.125000000000    1.0000
885  0x0000000C  0x0300B00B     -0.125000000000     -0.125000000000    1.0000
886  0x0000000C  0x0700F00F     -0.125000000000     -0.125000000000    1.0000
887  0x0000000C  0x08008008      0.125000000000      0.125000000000    1.0000
888  0x0000000C  0x0800F00F      0.125000000000      0.125000000000    1.0000
889  0x0000000C  0x0A00B00B      0.125000000000      0.125000000000    1.0000
890  0x0000000C  0x0A00F00F      0.125000000000      0.125000000000    1.0000
891  0x0000000C  0x0B002002      0.125000000000      0.125000000000    1.0000
892  0x0000000C  0x0B003003     -0.125000000000     -0.125000000000    1.0000
893  0x0000000C  0x0B00A00A      0.125000000000      0.125000000000    1.0000
894  0x0000000C  0x0B00B00B      0.125000000000      0.125000000000    1.0000
895  0x0000000C  0x0B00C00C     -0.125000000000     -0.125000000000    1.0000
896  0x0000000C  0x0C00B00B     -0.125000000000     -0.125000000000    1.0000
897  0x0000000C  0x0C00C00C      0.125000000000      0.125000000000    1.0000
898  0x0000000C  0x0F002002     -0.125000000000     -0.125000000000    1.0000
899  0x0000000C  0x0F007007     -0.125000000000     -0.125000000000    1.0000
900  0x0000000C  0x0F008008      0.125000000000      0.125000000000    1.0000
901  0x0000000C  0x0F00A00A      0.125000000000      0.125000000000    1.0000
902  0x0000000C  0x0F00F00F     -0.125000000000     -0.125000000000    1.0000
903  0x0000000D  0x01009009     -0.125000000000     -0.125000000000    1.0000
904  0x0000000D  0x0100D00D     -0.125000000000     -0.125000000000    1.0000
905  0x0000000D  0x03004004      0.125000000000      0.125000000000    1.0000
906  0x0000000D  0x04003003      0.125000000000      0.125000000000    1.0000
907  0x0000000D  0x0400B00B      0.125000000000      0.125000000000    1.0000
908  0x0000000D  0x05009009      0.125000000000      0.125000000000    1.0000
909  0x0000000D  0x0500D00D      0.125000000000      0.125000000000    1.0000
910  0x0000000D  0x09001001     -0.125000000000     -0.125000000000    1.0000
911  0x0000000D  0x09005005      0.125000000000      0.125000000000    1.0000
912  0x0000000D  0x0B004004      0.125000000000      0.125000000000    1.0000
913  0x0000000D  0x0D001001     -0.125000000000     -0.125000000000    1.0000
914  0x0000000D  0x0D005005      0.125000000000      0.125000000000    1.0000
915  0x0000000E  0x0200B00B     -0.125000000000     -0.125000000000    1.0000
916  0x0000000E  0x0200F00F     -0.125000000000     -0.125000000000    1.0000
917  0x0000000E  0x0300C00C     -0.125000000000     -0.125000000000    1.0000
918  0x0000000E  0x08008008      0.125000000000      0.125000000000    1.0000
919  0x0000000E  0x0800F00F      0.125000000000      0.125000000000    1.0000
920  0x0000000E  0x0A00B00B     -0.125000000000     -0.125000000000    1.0000
921  0x0000000E  0x0A00F00F      0.125000000000      0.125000000000    1.0000
922  0x0000000E  0x0B002002     -0.125000000000     -0.125000000000    1.0000
923  0x0000000E  0x0B00A00A     -0.125000000000     -0.125000000000    1.0000
924  0x0000000E  0x0C003003     -0.125000000000     -0.125000000000    1.0000
925  0x0000000E  0x0C00C00C      0.125000000000      0.125000000000    1.0000
926  0x0000000E  0x0F002002     -0.125000000000     -0.125000000000    1.0000
927  0x0000000E  0x0F008008      0.125000000000      0.125000000000    1.0000
928  0x0000000E  0x0F00A00A      0.125000000000      0.125000000000    1.0000
929  0x0000000F  0x0100D00D     -0.125000000000     -0.125000000000    1.0000
930  0x0000000F  0x02008008      0.125000000000      0.125000000000    1.0000
931  0x0000000F  0x0200A00A     -0.125000000000     -0.125000000000    1.0000
932  0x0000000F  0x05009009      0.125000000000      0.125000000000    1.0000
933  0x0000000F  0x07007007      0.125000000000      0.125000000000    1.0000
934  0x0000000F  0x07008008     -0.125000000000     -0.125000000000    1.0000
935  0x0000000F  0x08002002      0.125000000000      0.125000000000    1.0000
936  0x0000000F  0x08007007     -0.125000000000     -0.125000000000    1.0000
937  0x0000000F  0x0800A00A     -0.125000000000     -0.125000000000    1.0000
938  0x0000000F  0x0800F00F     -0.125000000000     -0.125000000000    1.0000
939  0x0000000F  0x09005005      0.125000000000      0.125000000000    1.0000
940  0x0000000F  0x0A002002     -0.125000000000     -0.125000000000    1.0000
941  0x0000000F  0x0A008008     -0.125000000000     -0.125000000000    1.0000
942  0x0000000F  0x0B00B00B     -0.125000000000     -0.125000000000    1.0000
943  0x0000000F  0x0D001001     -0.125000000000     -0.125000000000    1.0000
944  0x0000000F  0x0E00E00E      0.125000000000      0.125000000000    1.0000
945  0x0000000F  0x0F008008     -0.125000000000     -0.125000000000    1.0000
946  0x0000000F  0x0F00F00F      0.125000000000      0.125000000000    1.0000
947  0x00000010  0x15540000     -0.125000000000     -0.125000000000    1.0000
948  0x00000010  0x22200000     -0.125000000000     -0.125000000000    1.0000
949  0x00000010  0x34470000     -0.125000000000     -0.125000000000    1.0000
950  0x00000010  0x43370000     -0.125000000000     -0.125000000000    1.0000
951  0x00000010  0x4BBF0000     -0.125000000000     -0.125000000000    1.0000
952  0x00000010  0x51140000     -0.125000000000     -0.125000000000    1.0000
953  0x00000010  0x66600000     -0.125000000000     -0.125000000000    1.0000
954  0x00000010  0x88800000     -0.125000000000     -0.125000000000    1.0000
955  0x00000010  0x8CC40000      0.125000000000      0.125000000000    1.0000
956  0x00000010  0x9DD40000      0.125000000000      0.125000000000    1.0000
957  0x00000010  0xAAA00000     -0.125000000000     -0.125000000000    1.0000
958  0x00000010  0xACC60000      0.125000000000      0.125000000000    1.0000
959  0x00000010  0xB44F0000     -0.125000000000     -0.125000000000    1.0000
960  0x00000010  0xBCC70000     -0.125000000000     -0.125000000000    1.0000
961  0x00000010  0xC8840000      0.125000000000      0.125000000000    1.0000
962  0x00000010  0xCAA60000      0.125000000000      0.125000000000    1.0000
963  0x00000010  0xCBB70000     -0.125000000000     -0.125000000000    1.0000
964  0x00000010  0xCCC00000     -0.125000000000     -0.125000000000    1.0000
965  0x00000010  0xD9940000      0.125000000000      0.125000000000    1.0000
966  0x00000020  0x18890000     -0.125000000000     -0.125000000000    1.0000
967  0x00000020  0x288A0000      0.125000000000      0.125000000000    1.0000
968  0x00000020  0x2FFD0000      0.125000000000      0.125000000000    1.0000
969  0x00000020  0x3CCF0000      0.125000000000      0.125000000000    1.0000
970  0x00000020  0x588D0000     -0.125000000000     -0.125000000000    1.0000
971  0x00000020  0x688E0000     -0.125000000000     -0.125000000000    1.0000
972  0x00000020  0x6CCA0000     -0.125000000000     -0.125000000000    1.0000
973  0x00000020  0x81190000     -0.125000000000     -0.125000000000    1.0000
974  0x00000020  0x822A0000      0.125000000000      0.125000000000    1.0000
975  0x00000020  0x855D0000     -0.125000000000     -0.125000000000    1.0000
976  0x00000020  0x866E0000     -0.125000000000     -0.125000000000    1.0000
977  0x00000020  0x89910000     -0.125000000000     -0.125000000000    1.0000
978  0x00000020  0x8AA20000     -0.125000000000     -0.125000000000    1.0000
979  0x00000020  0x8DD50000      0.125000000000      0.125000000000    1.0000
980  0x00000020  0x8EE60000     -0.125000000000     -0.125000000000    1.0000
981  0x00000020  0x98810000     -0.125000000000     -0.125000000000    1.0000
982  0x00000020  0xA8820000     -0.125000000000     -0.125000000000    1.0000
983  0x00000020  0xAFF50000     -0.125000000000     -0.125000000000    1.0000
984  0x00000020  0xBCC70000      0.125000000000      0.125000000000    1.0000
985  0x00000020  0xC33F0000      0.125000000000      0.125000000000    1.0000
986  0x00000020  0xC66A0000     -0.125000000000     -0.125000000000    1.0000
987  0x00000020  0xCBB70000      0.125000000000      0.125000000000    1.0000
988  0x00000020  0xCEE20000      0.125000000000      0.125000000000    1.0000
989  0x00000020  0xD8850000      0.125000000000      0.125000000000    1.0000
990  0x00000020  0xE8860000     -0.125000000000     -0.125000000000    1.0000
991  0x00000020  0xECC20000      0.125000000000      0.125000000000    1.0000
992  0x00000020  0xF22D0000      0.125000000000      0.125000000000    1.0000
993  0x00000020  0xFAA50000     -0.125000000000     -0.125000000000    1.0000
994  0x00000030  0x11100000      0.125000000000      0.125000000000    1.0000
995  0x00000030  0x15540000     -0.125000000000     -0.125000000000    1.0000
996  0x00000030  0x2CCE0000      0.125000000000      0.125000000000    1.0000
997  0x00000030  0x33300000      0.125000000000      0.125000000000    1.0000
998  0x00000030  0x3BB80000      0.125000000000      0.125000000000    1.0000
999  0x00000030  0x3CCF0000      0.125000000000      0.125000000000    1.0000
1000  0x00000030  0x51140000     -0.125000000000     -0.125000000000    1.0000
1001  0x00000030  0x55500000      0.125000000000      0.125000000000    1.0000
1002  0x00000030  0x88800000     -0.125000000000     -0.125000000000    1.0000
1003  0x00000030  0x8CC40000     -0.125000000000     -0.125000000000    1.0000
1004  0x00000030  0x99900000      0.125000000000      0.125000000000    1.0000
1005  0x00000030  0x9DD40000      0.125000000000      0.125000000000    1.0000
1006  0x00000030  0xB3380000      0.125000000000      0.125000000000    1.0000
1007  0x00000030  0xC22E0000      0.125000000000      0.125000000000    1.0000
1008  0x00000030  0xC33F0000      0.125000000000      0.125000000000    1.0000
1009  0x00000030  0xC8840000     -0.125000000000     -0.125000000000    1.0000
1010  0x00000030  0xCCC00000      0.125000000000      0.125000000000    1.0000
1011  0x00000030  0xD9940000      0.125000000000      0.125000000000    1.0000
