PDF-compliant scoring report (Way-2 approximation) [Optimized v2]
Rule: valid iff |VE-VT| <= |VT|*2^(-2r), VE!=0, u!=0, v!=0

=== r = 1 ===
No  u           v           VE                 VT                 Score   Exact?
11340  0x0000D000  0x06664644             -0.0049             -0.0049    0.3219  N
11341  0x0000D000  0x04444446             -0.0049             -0.0049    0.3219  N
11342  0x0000D000  0x0888888F              0.0049              0.0049    0.3219  N
11343  0x0000D000  0x08888F88             -0.0049             -0.0049    0.3219  N
11344  0x0000D000  0x08888F8F             -0.0049             -0.0049    0.3219  N
11345  0x0000D000  0x0FFF8888             -0.0049             -0.0049    0.3219  N
11346  0x0000D000  0x0FFF888F             -0.0049             -0.0049    0.3219  N
11347  0x0000D000  0x0FFF8F88              0.0049              0.0049    0.3219  N
11348  0x0000D000  0x0FFF8F8F              0.0049              0.0049    0.3219  N
11349  0x0000D000  0x09999999             -0.0046             -0.0046    0.2479  N
11350  0x0000D000  0x0999999D             -0.0046             -0.0046    0.2479  N
11351  0x0000D000  0x09999DD9              0.0042              0.0042    0.0875  N
11352  0x0000D000  0x09999DDD              0.0042              0.0042    0.0875  N
11353  0x0000D000  0x0999D999              0.0042              0.0042    0.0875  N
11354  0x0000D000  0x0999D99D              0.0042              0.0042    0.0875  N
11355  0x0000D000  0x0999DDD9             -0.0046             -0.0046    0.2479  N
11356  0x0000D000  0x0999DDDD             -0.0046             -0.0046    0.2479  N
11357  0x0000D000  0x0DDD99D9              0.0042              0.0042    0.0875  N
11358  0x0000D000  0x0DDD99DD              0.0042              0.0042    0.0875  N
11359  0x0000D000  0x0DDD9D99             -0.0046             -0.0046    0.2479  N
11360  0x0000D000  0x0DDD9D9D             -0.0046             -0.0046    0.2479  N
11361  0x0000D000  0x0DDDD9D9             -0.0046             -0.0046    0.2479  N
11362  0x0000D000  0x0DDDD9DD             -0.0046             -0.0046    0.2479  N
11363  0x0000D000  0x0DDDDD99              0.0042              0.0042    0.0875  N
11364  0x0000D000  0x0DDDDD9D              0.0042              0.0042    0.0875  N
11365  0x0000D000  0x06669DD2             -0.0043             -0.0043    0.1293  N
11366  0x0000D000  0x0666D992             -0.0043             -0.0043    0.1293  N
11367  0x0000D000  0x08888688              0.0049              0.0049    0.3219  N
11368  0x0000D000  0x08888686              0.0049              0.0049    0.3219  N
11369  0x0000D000  0x08888588              0.0049              0.0049    0.3219  N
11370  0x0000D000  0x08888585              0.0049              0.0049    0.3219  N
11371  0x0000D000  0x08888188              0.0049              0.0049    0.3219  N
11372  0x0000D000  0x08888181              0.0049              0.0049    0.3219  N
11373  0x0000D000  0x06668888              0.0049              0.0049    0.3219  N
11374  0x0000D000  0x05558888              0.0049              0.0049    0.3219  N
11375  0x0000D000  0x01118888              0.0049              0.0049    0.3219  N
11376  0x0000D000  0x08888887             -0.0049             -0.0049    0.3219  N
11377  0x0000D000  0x08888788              0.0068              0.0068    0.8074  N
11378  0x0000D000  0x08888787              0.0068              0.0068    0.8074  N
11379  0x0000D000  0x07778888              0.0068              0.0068    0.8074  N
11380  0x0000D000  0x07778887              0.0049              0.0049    0.3219  N
11381  0x0000D000  0x07778788             -0.0049             -0.0049    0.3219  N
11382  0x0000D000  0x07778787             -0.0049             -0.0049    0.3219  N
11383  0x0000D000  0xACC68C8C             -0.0042             -0.0042    0.0875  N
11384  0x0000E000  0x0CCCC688              0.0042              0.0042    0.0875  N
11385  0x0000E000  0x0CCCC686              0.0042              0.0042    0.0875  N
11386  0x0000E000  0x0222C888              0.0042              0.0042    0.0875  N
11387  0x0000E000  0x02228CC8              0.0042              0.0042    0.0875  N
11388  0x0000E000  0x0CCCCC8C             -0.0078             -0.0078    1.0000  N
11389  0x0000E000  0x0CCCCC88             -0.0078             -0.0078    1.0000  N
11390  0x0000E000  0x0CCC88CC             -0.0078             -0.0078    1.0000  N
11391  0x0000E000  0x0CCC88C8             -0.0078             -0.0078    1.0000  N
11392  0x0000E000  0x0888C88C             -0.0078             -0.0078    1.0000  N
11393  0x0000E000  0x0888C888             -0.0078             -0.0078    1.0000  N
11394  0x0000E000  0x08888CCC             -0.0078             -0.0078    1.0000  N
11395  0x0000E000  0x08888CC8             -0.0078             -0.0078    1.0000  N
11396  0x0000E000  0x0CCC82C6              0.0042              0.0042    0.0875  N
11397  0x0000E000  0x0CCC82C8              0.0042              0.0042    0.0875  N
11398  0x0000E000  0x0888B4B8             -0.0044             -0.0044    0.1699  N
11399  0x0000E000  0x0888B4B7             -0.0044             -0.0044    0.1699  N
11400  0x0000E000  0x0777BBB8             -0.0044             -0.0044    0.1699  N
11401  0x0000F000  0x07777887              0.0051              0.0051    0.3923  N
11402  0x0000F000  0x07777888              0.0046              0.0046    0.2479  N
11403  0x0000F000  0x08887787              0.0051              0.0051    0.3923  N
11404  0x0000F000  0x08887788              0.0051              0.0051    0.3923  N
11405  0x00000010  0x88808911              0.0042              0.0042    0.1085  N
11406  0x00000010  0x88803C4F             -0.0048             -0.0048    0.3038  N
11407  0x00000010  0x33303300             -0.0046             -0.0046    0.2479  N
11408  0x00000010  0x8880780F              0.0071              0.0071    0.8580  N
11409  0x00000010  0x88808800              0.0078              0.0078    1.0000  N
11410  0x00000010  0x88808C04             -0.0059             -0.0059    0.5850  N
11411  0x00000010  0x8880F807             -0.0051             -0.0051    0.3923  N
11412  0x00000010  0xCCC0860E             -0.0046             -0.0046    0.2288  N
11413  0x00000010  0xCCC0830B              0.0044              0.0044    0.1699  N
11414  0x00000010  0xC66A8C04             -0.0046             -0.0046    0.2288  N
11415  0x00000010  0xC33F8C04              0.0044              0.0044    0.1699  N
11416  0x00000010  0x8880680E              0.0043              0.0043    0.1497  N
11417  0x00000010  0x8880580D              0.0042              0.0042    0.0875  N
11418  0x00000010  0x8880280A             -0.0045             -0.0045    0.2095  N
11419  0x00000010  0x88801809              0.0042              0.0042    0.0875  N
11420  0x00000010  0x8CC48800             -0.0059             -0.0059    0.5850  N
11421  0x00000010  0xC8848800             -0.0059             -0.0059    0.5850  N
11422  0x00000010  0x3CCF8C04              0.0044              0.0044    0.1699  N
11423  0x00000010  0x888082AA             -0.0042             -0.0042    0.1085  N
11424  0x00000010  0x6CCA8C04             -0.0046             -0.0046    0.2288  N
11425  0x00000010  0x3330A309              0.0040              0.0040    0.0444  N
11426  0x00000010  0xBBB0AB01             -0.0049             -0.0049    0.3219  N
11427  0x00000010  0x8880CC40              0.0078              0.0078    1.0000  N
11428  0x00000020  0x33303300             -0.0049             -0.0049    0.3219  N
11429  0x00000020  0x8880A802              0.0059              0.0059    0.5850  N
11430  0x00000020  0x8880F807             -0.0067             -0.0067    0.7814  N
11431  0x00000020  0x8880680E              0.0056              0.0056    0.5236  N
11432  0x00000020  0xAAA02022              0.0042              0.0042    0.1189  N
11433  0x00000020  0x2AA8282A              0.0042              0.0042    0.1189  N
11434  0x00000020  0x22202022              0.0042              0.0042    0.1189  N
11435  0x00000020  0xFFF0AF05             -0.0048             -0.0048    0.2854  N
11436  0x00000020  0x22203201              0.0048              0.0048    0.2854  N
11437  0x00000020  0x2AA83A09              0.0048              0.0048    0.2854  N
11438  0x00000020  0xAAA0FA85              0.0044              0.0044    0.1699  N
11439  0x00000020  0xA228F28D              0.0044              0.0044    0.1699  N
11440  0x00000020  0x2AA8F28D              0.0044              0.0044    0.1699  N
11441  0x00000020  0x2220FA85              0.0044              0.0044    0.1699  N
11442  0x00000020  0xA2283A09              0.0048              0.0048    0.2854  N
11443  0x00000020  0xAAA03201              0.0048              0.0048    0.2854  N
11444  0x00000020  0x22202A88              0.0050              0.0050    0.3663  N
11445  0x00000020  0x2AA82280              0.0050              0.0050    0.3663  N
11446  0x00000020  0xA2282280              0.0050              0.0050    0.3663  N
11447  0x00000020  0xAAA02A88              0.0050              0.0050    0.3663  N
11448  0x00000020  0x2220A208             -0.0050             -0.0050    0.3576  N
11449  0x00000020  0x2220AB01             -0.0045             -0.0045    0.2192  N
11450  0x00000020  0x2331A208              0.0041              0.0041    0.0661  N
11451  0x00000020  0x2AA8AA00             -0.0057             -0.0057    0.5546  N
11452  0x00000020  0x2BB9A208             -0.0045             -0.0045    0.2192  N
11453  0x00000020  0x3221A208              0.0041              0.0041    0.0661  N
11454  0x00000020  0xA228AA00             -0.0057             -0.0057    0.5546  N
11455  0x00000020  0xAAA0A208             -0.0057             -0.0057    0.5546  N
11456  0x00000020  0xB229A208             -0.0045             -0.0045    0.2192  N
11457  0x00000020  0xBBB0AB01             -0.0068             -0.0068    0.8074  N
11458  0x00000020  0x8880280A             -0.0040             -0.0040    0.0444  N
11459  0x00000020  0xFFF03F0C              0.0040              0.0040    0.0444  N
11460  0x00000020  0xBBB0FB04              0.0049              0.0049    0.3219  N
11461  0x00000020  0x2220A309              0.0041              0.0041    0.0661  N
11462  0x00000020  0x3330A309              0.0048              0.0048    0.2854  N
11463  0x00000020  0x7770A70D             -0.0048             -0.0048    0.2854  N
11464  0x00000020  0xA228282A              0.0042              0.0042    0.1189  N
11465  0x00000030  0xDDD03D4E             -0.0042             -0.0042    0.0875  N
11466  0x00000030  0xD994394A             -0.0042             -0.0042    0.0875  N
11467  0x00000030  0x9DD4394A             -0.0042             -0.0042    0.0875  N
11468  0x00000030  0x99903D4E             -0.0042             -0.0042    0.0875  N
11469  0x00000030  0x55505540              0.0046              0.0046    0.2479  N
11470  0x00000030  0x51145144              0.0046              0.0046    0.2479  N
11471  0x00000030  0x11105540              0.0046              0.0046    0.2479  N
11472  0x00000030  0xCCC09C05             -0.0046             -0.0046    0.2479  N
11473  0x00000030  0x55505015              0.0044              0.0044    0.1699  N
11474  0x00000030  0x51145411              0.0044              0.0044    0.1699  N
11475  0x00000030  0x15545411              0.0044              0.0044    0.1699  N
11476  0x00000030  0x11105015              0.0044              0.0044    0.1699  N
11477  0x00000030  0xCCC02C0E              0.0052              0.0052    0.4094  N
11478  0x00000030  0x7770A70D              0.0042              0.0042    0.0875  N
11479  0x00000030  0x1554B50E              0.0046              0.0046    0.2479  N
11480  0x00000030  0xCCC04C08             -0.0068             -0.0068    0.8074  N
11481  0x00000030  0x5114B50E              0.0046              0.0046    0.2479  N
11482  0x00000030  0xBBB01B0A              0.0040              0.0040    0.0444  N
11483  0x00000030  0xCCC05481              0.0049              0.0049    0.3219  N
11484  0x00000030  0xCCC01485             -0.0054             -0.0054    0.4594  N
11485  0x00000030  0x15545144              0.0046              0.0046    0.2479  N
11486  0x00000030  0x4EEAE40A             -0.0044             -0.0044    0.1699  N
11487  0x00000030  0xE44AE40A             -0.0044             -0.0044    0.1699  N
11488  0x00000030  0xEEE0EE00             -0.0044             -0.0044    0.1699  N
11489  0x00000030  0x44401E0F             -0.0057             -0.0057    0.5546  N
11490  0x00000030  0x4EEA1405             -0.0057             -0.0057    0.5546  N
11491  0x00000030  0xE44A1405             -0.0057             -0.0057    0.5546  N
11492  0x00000030  0xEEE01E0F             -0.0057             -0.0057    0.5546  N
11493  0x00000030  0x33304307             -0.0043             -0.0043    0.1497  N
11494  0x00000030  0x5550B10A              0.0046              0.0046    0.2479  N
11495  0x00000030  0x5550D10C             -0.0047             -0.0047    0.2668  N
11496  0x00000030  0x5114D508             -0.0047             -0.0047    0.2668  N
11497  0x00000030  0x1554D508             -0.0047             -0.0047    0.2668  N
11498  0x00000030  0x1110D10C             -0.0047             -0.0047    0.2668  N
11499  0x00000030  0xDDD095CC             -0.0043             -0.0043    0.1293  N
11500  0x00000030  0xDDD015C4              0.0051              0.0051    0.3923  N
